pairID	sentence1	sentence2	gold_label	Lexical Semantics_coarse	Predicate-Argument Structure_coarse	Logic_coarse	Knowledge_coarse	Symmetry/Collectivity	Factivity	Named entities	Quantifiers	Lexical entailment	Redundancy	Morphological negation	Lexical implication	Topicalization	Core Args	Nominalization	Anaphora/Coreference	Datives	Coordination scope	Prepositional phrases	Reciprocity	Causative/Inchoative	Restrictivity	Intersectivity	Active/Passive	Relative clauses	Adjectivation	Genitives/Partitives	Ellipsis/Implicits	Affixation	Conjunction	Non-monotone	Intervals/Numbers	Downward monotone	Upward monotone	Negation	Double Negation	Conditionals	Disjunction	Temporal	Existential	Universal	Common sense	World Knowledge
80	الصين هي الدولة الأكثر سكانًا في العالم حيث يقطنها أكثر من 1.338 مليار نسمة.	يقطن الصين أكثر من 1 مليار نسمة.	entailment	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0
81	يقطن الصين أكثر من 1 مليار نسمة.	الصين هي الدولة الأكثر سكانًا في العالم حيث يقطنها أكثر من 1.338 مليار نسمة.	neutral	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0
82	مسألة القياس في ميكانيكا الكم هي مسألة كيفية حدوث انهيار الدالة الموجية.	مسألة القياس في ميكانيكا الكم هي كيفية حدوث انهيار الدالة الموجية.	entailment	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
83	مسألة القياس في ميكانيكا الكم هي كيفية حدوث انهيار الدالة الموجية.	مسألة القياس في ميكانيكا الكم هي مسألة كيفية حدوث انهيار الدالة الموجية.	entailment	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
84	قام عبادي الجوهر بتسجيل 50 ألبوم غنائي طوال مسيرته الفنية.	قام عبادي الجوهر بتسجيل 49 ألبوم غنائي طوال مسيرته الفنية.	contradiction	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
85	قام عبادي الجوهر بتسجيل 49 ألبوم غنائي طوال مسيرته الفنية.	قام عبادي الجوهر بتسجيل 50 ألبوم غنائي طوال مسيرته الفنية.	contradiction	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
86	"تعتبر تسلا ""الأكثر مبيعا للسيارات في العالم"""	"تعتبر تسلا ""الأكثر مبيعا للسيارات الكهربائية في العالم"""	neutral	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
87	"تعتبر تسلا ""الأكثر مبيعا للسيارات الكهربائية في العالم"""	"تعتبر تسلا ""الأكثر مبيعا للسيارات في العالم"""	neutral	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
88	فاطمة تحب ولديها، أما الإبن الأصغر فزوجته تتحكم به والابن الأكبر أعماه حب المال	فاطمة تحب ولديها، أما الطفل الأصغر فزوجته تتحكم به والابن الأكبر أعماه حب المال	neutral	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0
89	فاطمة تحب ولديها، أما الإبن الأصغر فزوجته تتحكم به والابن الأكبر أعماه حب المال	فاطمة تحب ولديها، أما الولد الأصغر فزوجته تتحكم به والابن الأكبر أعماه حب المال	entailment	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0
90	رباعيات البيرول هي صنف من المركبات الكيميائية الحاوية على أريع حلقات بيرول	رباعيات البيرول هي صنف من المركبات الكيميائية الحاوية على أريع حلقات	entailment	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
91	رباعيات البيرول هي صنف من المركبات الكيميائية الحاوية على أريع حلقات	رباعيات البيرول هي صنف من المركبات الكيميائية الحاوية على أريع حلقات بيرول	neutral	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
92	الصراع الإثني هي أكثر القضايا المتعلقة بالنزاع العرقي إثارةً للجدل	الصراع الإثني هي أكثر القضايا إثارةً للجدل	neutral	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0
93	الصراع الإثني هي أكثر القضايا إثارةً للجدل	الصراع الإثني هي إحدى القضايا المتعلقة بالنزاع العرقي إثارةً للجدل	entailment	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0
94	الصراع الإثني هي أكثر القضايا المتعلقة بالنزاع العرقي إثارةً للجدل	الصراع الإثني هي إحدى أكثر القضايا إثارةً للجدل	neutral	1	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
95	الصراع الإثني هي إحدى أكثر القضايا إثارةً للجدل	الصراع الإثني هي أكثر القضايا المتعلقة بالنزاع العرقي إثارةً للجدل	neutral	1	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
96	كانت المنطقة خالية من الجليد قبل نهاية الحقبة الجليدية الأخيرة على القارة التي تعود الى 11700 سنة	كانت المنطقة خالية من الجليد قبل نهاية الحقبة الأخيرة على القارة التي تعود الى 11700 سنة	neutral	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
97	كانت المنطقة خالية من الجليد قبل نهاية الحقبة الأخيرة على القارة التي تعود الى 11700 سنة	كانت المنطقة خالية من الجليد قبل نهاية الحقبة الجليدية الأخيرة على القارة التي تعود الى 11700 سنة	neutral	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
98	يعتبر المناخ أكثر العوامل تأثيراً في الظروف الطبيعية	المناخ أكثر العوامل البيئية تأثيراً في الظروف الطبيعية	neutral	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
99	المناخ أكثر العوامل البيئية تأثيراً في الظروف الطبيعية	يعتبر المناخ أكثر العوامل تأثيراً في الظروف الطبيعية	neutral	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
100	بين الألم الحاد والألم المزمن يعتمد على فترة اعتباطية من البداية؛ فأحدى أكثر الطرق المساعدة المستخدمة شيوعاً الفترة ما بين 3-6 أشهر منذ بدء الألم	بين الألم الحاد والألم المزمن يعتمد على فترة اعتباطية من البداية؛ فأحدى أكثر الطرق شيوعاً الفترة ما بين 3-6 أشهر منذ بدء الألم	entailment	1	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0
101	بين الألم الحاد والألم المزمن يعتمد على فترة اعتباطية من البداية؛ فأحدى أكثر الطرق شيوعاً الفترة ما بين 3-6 أشهر منذ بدء الألم	بين الألم الحاد والألم المزمن يعتمد على فترة اعتباطية من البداية؛ فأحدى أكثر الطرق المساعدة المستخدمة شيوعاً الفترة ما بين 3-6 أشهر منذ بدء الألم	entailment	1	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
102	بين الألم الحاد والألم المزمن يعتمد على فترة اعتباطية من البداية؛ فأحدى أكثر الطرق المساعدة المستخدمة شيوعاً الفترة ما بين 3-6 أشهر منذ بدء الألم	بين الألم الحاد والألم المزمن يعتمد على فترة اعتباطية من البداية؛ فأحدى أكثر الطرق المستخدمة الفترة ما بين 3-6 أشهر منذ بدء الألم	entailment	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
103	بين الألم الحاد والألم المزمن يعتمد على فترة اعتباطية من البداية؛ فأحدى أكثر الطرق المستخدمة الفترة ما بين 3-6 أشهر منذ بدء الألم	بين الألم الحاد والألم المزمن يعتمد على فترة اعتباطية من البداية؛ فأحدى أكثر الطرق المساعدة المستخدمة شيوعاً الفترة ما بين 3-6 أشهر منذ بدء الألم	entailment	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
104	المهيب هي أرفع الرتب العسكرية العراقية، وقد يحملها وزير الدفاع والقائد العام للقوات	المهيب هي أرفع الرتب العسكرية العراقية، وقد يحمل مرتبة المهيب العسكرية وزير الدفاع والقائد العام للقوات	entailment	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105	المهيب هي أرفع الرتب العسكرية العراقية، وقد يحمل مرتبة المهيب العسكرية وزير الدفاع والقائد العام للقوات	المهيب هي أرفع الرتب العسكرية العراقية، وقد يحملها وزير الدفاع والقائد العام للقوات	entailment	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
106	الحرب العالمية الأولى، وتسمى أيضاً الحرب العُظمى، كانت حرب عالمية نشبت بدايةً في أوروبا من 28 يوليو 1914 وانتهت في 11 نوفمبر 1918.	الحرب العالمية الأولى، وتسمى أيضاً الحرب العُظمى، كانت حرب نشبت بدايةً في أوروبا من 28 يوليو 1914 وانتهت في 11 نوفمبر 1918.	entailment	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
107	الحرب العالمية الأولى، وتسمى أيضاً الحرب العُظمى، كانت حرب نشبت بدايةً في أوروبا من 28 يوليو 1914 وانتهت في 11 نوفمبر 1918.	الحرب العالمية الأولى، وتسمى أيضاً الحرب العُظمى، كانت حرب عالمية نشبت بدايةً في أوروبا من 28 يوليو 1914 وانتهت في 11 نوفمبر 1918.	entailment	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
108	كانت عائلة تولستوي من العائلات المعروفة من بين النبلاء الروس القدامى	كانت عائلة تولستوي معروفة بين النبلاء الروس القدامى	entailment	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
109	كانت عائلة تولستوي معروفة بين النبلاء الروس القدامى	كانت عائلة تولستوي من العائلات المعروفة من بين النبلاء الروس القدامى	entailment	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
110	فوزية فؤاد، كانت أميرة مصرية، أصبحت ملكة إيران كأول زوجة لمحمد رضا بهلوي.	فوزية فؤاد، كانت أميرة، أصبحت ملكة إيران كأول زوجة لمحمد رضا بهلوي.	entailment	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
111	فوزية فؤاد، كانت أميرة، أصبحت ملكة إيران كأول زوجة لمحمد رضا بهلوي.	فوزية فؤاد، كانت أميرة مصرية، أصبحت ملكة إيران كأول زوجة لمحمد رضا بهلوي.	neutral	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
112	وقد ظهرت الكتابة بشكلها الأول حيث كانت في بداياتها كتابة صورية ثم تطورت فيما بعد لتصبح الكتابة المسمارية.	وقد ظهرت الكتابة بشكلها الأول حيث كانت في بداياتها صورية ثم تطورت فيما بعد لتصبح الكتابة المسمارية.	entailment	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
113	وقد ظهرت الكتابة بشكلها الأول حيث كانت في بداياتها صورية ثم تطورت فيما بعد لتصبح الكتابة المسمارية.	وقد ظهرت الكتابة بشكلها الأول حيث كانت في بداياتها كتابة صورية ثم تطورت فيما بعد لتصبح الكتابة المسمارية.	entailment	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
114	تعتمد الكثير من اللغات على الأبجدية العربية في الكتابة	تعتمد الكثير من اللغات على الأبجدية في الكتابة	entailment	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
115	تعتمد الكثير من اللغات على الأبجدية في الكتابة	تعتمد الكثير من اللغات على الأبجدية العربية في الكتابة	neutral	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
116	لا تتنفس هو فيلم رعب أمريكي من إخراج فيد ألفاديز سنة 2016،	لا تتنفس‏ هو فيلم رعب من إخراج فيد ألفاديز سنة 2016،	entailment	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
117	لا تتنفس‏ هو فيلم رعب من إخراج فيد ألفاديز سنة 2016،	لا تتنفس هو فيلم رعب أمريكي من إخراج فيد ألفاديز سنة 2016،	neutral	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
118	لا تتنفس‏ هو فيلم رعب من إخراج فيد ألفاديز سنة 2016،	لا تتنفس هو فيلم من إخراج فيد ألفاديز سنة 2016،	entailment	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
119	لا تتنفس هو فيلم من إخراج فيد ألفاديز سنة 2016،	لا تتنفس‏ هو فيلم رعب من إخراج فيد ألفاديز سنة 2016،	neutral	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
120	لا تتراجع هو فيلم حركة تم إنتاجه في الولايات المتحدة سنة 2008	لا تتراجع هو فيلم تم إنتاجه في الولايات المتحدة سنة 2008	entailment	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
121	لا تتراجع هو فيلم تم إنتاجه في الولايات المتحدة سنة 2008	لا تتراجع هو فيلم حركة تم إنتاجه في الولايات المتحدة سنة 2008	neutral	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
122	لا تتراجع‏ هو فيلم تم إنتاجه في الولايات المتحدة سنة 2008	لا تتراجع‏ هو عمل فني تم إنتاجه في الولايات المتحدة سنة 2008	entailment	1	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
123	لا تتراجع‏ هو عمل فني تم إنتاجه في الولايات المتحدة سنة 2008	لا تتراجع‏ هو فيلم تم إنتاجه في الولايات المتحدة سنة 2008	neutral	1	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
124	مائع لا نيوتوني هو مائع لا يمكن وصف جريانه باستخدام ثابت اللزوجة.	مائع لا نيوتوني هو مائع يمكن وصف جريانه باستخدام ثابت اللزوجة.	contradiction	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
125	مائع لا نيوتوني هو مائع يمكن وصف جريانه باستخدام ثابت اللزوجة.	مائع لا نيوتوني هو مائع لا يمكن وصف جريانه باستخدام ثابت اللزوجة.	contradiction	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
126	العقد أو تشنج مهبلي هي حالة لا إرادية للعضلة الدائرية المحيطة بفتحة المهبل	العقد أو تشنج مهبلي هي ليست حالة لا إرادية للعضلة الدائرية المحيطة بفتحة المهبل	contradiction	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
127	العقد أو تشنج مهبلي هي ليست حالة لا إرادية للعضلة الدائرية المحيطة بفتحة المهبل	العقد أو تشنج مهبلي هي حالة لا إرادية للعضلة الدائرية المحيطة بفتحة المهبل	contradiction	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
128	ويُعتبر العدم هو حالة من كون اللاشيء	ولا يُعتبر العدم هو حالة من كون الشيء	entailment	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
129	ولا يُعتبر العدم هو حالة من كون الشيء	ويُعتبر العدم هو حالة من كون اللاشيء	entailment	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
130	ويُعتبر العدم هو حالة من كون اللاشيء	العدم هو حالة من كون الشيء	neutral	1	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
131	ولا يُعتبر العدم هو حالة من كون الشيء	العدم هو حالة من كون اللاشيء	neutral	1	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
132	إذ أن اللا مبالي لايجد اي فرق بين كل تلك المشاعر وان لم يبد هذا الامر صراحة امام الاخرين	إذ أن اللا مبالي لايجد فرق بين كل تلك المشاعر وان لم يبد هذا الامر صراحة امام الاخرين	entailment	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
133	إذ أن اللا مبالي لايجد فرق بين كل تلك المشاعر وان لم يبد هذا الامر صراحة امام الاخرين	إذ أن اللا مبالي لايجد اي فرق بين كل تلك المشاعر وان لم يبد هذا الامر صراحة امام الاخرين	neutral	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
134	إذ أن اللا مبالي لايجد أي فرق بين كل تلك المشاعر وان لم يبد هذا الامر صراحة امام الاخرين	إذ أن اللا مبالي لايجد بعض الفرق بين كل تلك المشاعر وان لم يبد هذا الامر صراحة امام الاخرين	entailment	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
135	إذ أن اللا مبالي لايجد بعض الفرق بين كل تلك المشاعر وان لم يبد هذا الامر صراحة امام الاخرين	إذ أن اللا مبالي لايجد أي فرق بين كل تلك المشاعر وان لم يبد هذا الامر صراحة امام الاخرين	neutral	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
